,imdb_title_id,weighted_average_vote,total_votes
49050,tt0489682,6.6,2206
49051,tt0489713,6.2,948
49052,tt0489714,5.9,868
49053,tt0489745,5.7,597
49054,tt0489751,6.9,278
49055,tt0489772,5.8,417
49056,tt0489793,6.7,1032
49057,tt0489800,5.7,812
49058,tt0489829,6.5,421
49059,tt0489842,2.2,106
49060,tt0489853,5.5,306
49061,tt0490021,6.4,142
49062,tt0490075,5.1,316
49063,tt0490076,5.5,30988
49064,tt0490080,4.8,188
49065,tt0490081,5.0,471
49066,tt0490084,5.7,36905
49067,tt0490086,6.2,41281
49068,tt0490114,4.1,377
49069,tt0490161,5.0,122
49070,tt0490166,6.9,8064
49071,tt0490170,2.6,2255
49072,tt0490181,5.2,25447
49073,tt0490196,3.2,8662
49074,tt0490204,7.4,92247
49075,tt0490215,7.2,97231
49076,tt0490234,6.8,2935
49077,tt0490236,4.0,257
49078,tt0490240,3.1,752
49079,tt0490377,5.8,1296
49080,tt0490393,6.0,184
49081,tt0490469,3.1,211
49082,tt0490488,7.0,234
49083,tt0490499,5.8,1248
49084,tt0490520,4.7,122
49085,tt0490527,4.1,850
49086,tt0490579,6.7,6717
49087,tt0490701,5.8,799
49088,tt0490878,3.6,164
49089,tt0490954,5.3,289
49090,tt0490965,7.1,148
49091,tt0491000,5.1,628
49092,tt0491002,5.1,373
49093,tt0491005,4.3,2220
49094,tt0491027,4.0,109
49095,tt0491044,6.7,2657
49096,tt0491046,5.8,2819
49097,tt0491104,3.7,181
49098,tt0491109,6.4,3053
49099,tt0491145,4.8,2256
49100,tt0491152,5.9,56809
49101,tt0491162,6.4,3543
49102,tt0491166,3.1,443
49103,tt0491175,5.7,39058
49104,tt0491197,6.9,127
49105,tt0491203,6.2,17824
49106,tt0491211,4.5,1033
49107,tt0491223,6.5,395
49108,tt0491244,7.4,5583
49109,tt0491253,6.1,111
49110,tt0491315,7.2,314
49111,tt0491321,6.2,248
49112,tt0491399,6.6,2296
49113,tt0491534,2.1,312
49114,tt0491650,5.8,109
49115,tt0491720,5.3,1187
49116,tt0491747,7.5,21164
49117,tt0491775,7.0,2474
49118,tt0491777,4.7,600
49119,tt0491901,6.6,385
49120,tt0491977,7.2,2213
49121,tt0491999,6.4,168
49122,tt0492022,5.7,202
49123,tt0492033,6.0,131
49124,tt0492044,5.9,58469
49125,tt0492066,5.6,506
49126,tt0492093,6.0,105
49127,tt0492283,6.7,145
49128,tt0492330,5.4,1011
49129,tt0492370,6.3,349
49130,tt0492381,6.4,247
49131,tt0492389,3.8,15496
49132,tt0492463,6.4,521
49133,tt0492473,6.7,1403
49134,tt0492477,6.1,334
49135,tt0492479,6.6,114
49136,tt0492481,6.0,2312
49137,tt0492486,4.7,15818
49138,tt0492489,6.9,145
49139,tt0492490,6.5,220
49140,tt0492492,5.8,3104
49141,tt0492498,5.7,186
49142,tt0492533,5.9,887
49143,tt0492619,6.3,11280
49144,tt0492650,6.0,1347
49145,tt0492702,6.5,168
49146,tt0492754,5.4,2493
49147,tt0492755,6.0,115
49148,tt0492784,7.0,4978
49149,tt0492820,6.3,115
49150,tt0492835,7.4,4966
49151,tt0492869,6.4,390
49152,tt0492881,4.6,1179
49153,tt0492890,4.9,513
49154,tt0492896,7.1,1671
49155,tt0492912,5.4,1481
49156,tt0492950,5.5,314
49157,tt0492956,6.1,57633
49158,tt0492962,4.6,2522
49159,tt0492967,6.0,160
49160,tt0493076,5.4,2544
49161,tt0493101,5.9,796
49162,tt0493107,6.9,596
49163,tt0493118,4.7,298
49164,tt0493160,6.3,543
49165,tt0493171,5.8,1702
49166,tt0493211,4.4,197
49167,tt0493226,7.2,219
49168,tt0493247,6.5,4424
49169,tt0493264,5.8,16620
49170,tt0493298,5.3,252
49171,tt0493386,4.0,142
49172,tt0493389,4.8,771
49173,tt0493395,6.1,446
49174,tt0493402,5.1,3464
49175,tt0493404,3.7,3189
49176,tt0493405,6.0,41606
49177,tt0493406,5.5,153
49178,tt0493407,4.1,833
49179,tt0493409,4.8,1063
49180,tt0493417,3.4,1830
49181,tt0493419,4.5,349
49182,tt0493421,5.9,539
49183,tt0493425,5.3,150
49184,tt0493432,5.6,160
49185,tt0493437,5.3,1832
49186,tt0493439,5.5,1399
49187,tt0493440,6.3,290
49188,tt0493443,5.1,460
49189,tt0493450,6.7,2539
49190,tt0493451,5.6,3938
49191,tt0493452,5.2,1638
49192,tt0493456,4.2,258
49193,tt0493463,5.6,488
49194,tt0493464,6.7,355095
49195,tt0493465,5.1,144
49196,tt0493567,6.1,292
49197,tt0493849,5.2,400
49198,tt0493949,6.5,16955
49199,tt0494045,5.7,126
49200,tt0494199,4.4,3271
49201,tt0494206,3.3,1113
49202,tt0494207,6.7,109
49203,tt0494208,4.8,350
49204,tt0494216,5.6,805
49205,tt0494218,3.7,128
49206,tt0494222,6.8,22629
49207,tt0494224,5.9,4515
49208,tt0494231,6.1,317
49209,tt0494237,2.5,229
49210,tt0494238,6.1,72373
49211,tt0494239,6.5,550
49212,tt0494240,5.2,153
49213,tt0494241,4.7,371
49214,tt0494249,3.0,798
49215,tt0494253,6.2,875
49216,tt0494271,7.4,13738
49217,tt0494277,6.3,5071
49218,tt0494279,3.9,350
49219,tt0494284,6.8,611
49220,tt0494285,5.5,129
49221,tt0494290,6.6,8790
49222,tt0494505,5.6,470
49223,tt0494629,6.4,293
49224,tt0494640,7.4,766
49225,tt0494641,5.9,230
49226,tt0494652,5.5,13315
49227,tt0494656,5.8,104
49228,tt0494724,7.9,1128
49229,tt0494746,3.6,702
49230,tt0494815,5.6,738
49231,tt0494816,7.2,2189
49232,tt0494823,8.0,5681
49233,tt0494834,5.9,10852
49234,tt0494841,6.0,115
49235,tt0494864,5.5,7524
49236,tt0494901,6.4,271
49237,tt0494938,6.1,255
49238,tt0494952,5.6,397
49239,tt0494966,7.1,166
49240,tt0494969,6.9,413
49241,tt0494977,5.0,259
49242,tt0494984,6.0,161
49243,tt0495015,6.9,164
49244,tt0495022,4.1,353
49245,tt0495025,6.7,103
49246,tt0495026,6.3,290
49247,tt0495028,4.6,911
49248,tt0495032,7.1,5271
49249,tt0495033,4.5,105
49250,tt0495034,7.4,14768
49251,tt0495036,4.8,206
49252,tt0495040,7.4,2098
49253,tt0495042,3.8,749
49254,tt0495074,6.8,218
49255,tt0495111,5.2,110
49256,tt0495116,6.2,361
49257,tt0495135,6.6,101
49258,tt0495138,6.8,335
49259,tt0495167,6.8,281
49260,tt0495219,6.4,554
49261,tt0495237,6.5,770
49262,tt0495264,7.1,171
49263,tt0495596,6.4,34091
49264,tt0495622,5.5,129
49265,tt0495627,7.1,117
49266,tt0495637,6.6,313
49267,tt0495677,5.8,108
49268,tt0495747,2.7,1283
49269,tt0495753,5.6,111
49270,tt0495824,6.9,1823
49271,tt0495853,7.3,116
49272,tt0495861,5.1,208
49273,tt0495901,5.2,140
49274,tt0495919,6.8,110
49275,tt0495932,6.1,103
49276,tt0496223,5.5,199
49277,tt0496225,7.0,223
49278,tt0496226,7.8,4036
49279,tt0496247,3.0,101
49280,tt0496251,2.3,238
49281,tt0496269,4.9,144
49282,tt0496296,7.1,198
49283,tt0496304,5.4,363
49284,tt0496306,3.0,134
49285,tt0496319,6.1,2646
49286,tt0496328,5.5,2800
49287,tt0496348,6.7,104
49288,tt0496350,4.8,2984
49289,tt0496373,3.4,1090
49290,tt0496375,3.7,1179
49291,tt0496385,5.4,696
49292,tt0496386,5.1,569
49293,tt0496395,5.9,306
49294,tt0496408,5.4,563
49295,tt0496411,3.1,166
49296,tt0496436,5.7,12533
49297,tt0496532,5.5,142
49298,tt0496546,6.1,425
49299,tt0496595,1.8,466
49300,tt0496634,6.2,7599
49301,tt0496673,5.9,658
49302,tt0496699,6.7,122
49303,tt0496765,6.3,191
49304,tt0496799,6.6,269
49305,tt0496806,6.9,315076
49306,tt0496853,6.7,598
49307,tt0496905,5.5,143
49308,tt0497137,7.1,22484
49309,tt0497273,6.8,538
49310,tt0497316,5.5,1636
49311,tt0497323,5.5,8899
49312,tt0497334,3.5,448
49313,tt0497335,6.3,542
49314,tt0497351,6.3,587
49315,tt0497365,6.9,947
49316,tt0497373,3.8,672
49317,tt0497378,7.2,117
49318,tt0497401,6.0,123
49319,tt0497408,3.7,179
49320,tt0497411,5.3,283
49321,tt0497419,2.9,180
49322,tt0497432,4.2,1730
49323,tt0497465,7.1,238906
49324,tt0497467,6.4,160
49325,tt0497470,4.8,569
49326,tt0497477,4.4,1210
49327,tt0497539,5.8,1663
49328,tt0497573,6.9,507
49329,tt0497639,6.3,105
49330,tt0497701,4.1,148
49331,tt0497876,6.7,1889
49332,tt0497877,6.7,494
49333,tt0497900,2.8,162
49334,tt0497915,7.3,9628
49335,tt0497932,2.7,398
49336,tt0497939,6.1,164
49337,tt0497941,4.6,182
49338,tt0497950,6.4,422
49339,tt0497951,6.3,108
49340,tt0497972,6.0,10593
49341,tt0497976,5.8,185
49342,tt0497986,7.2,11625
49343,tt0498097,7.2,11307
49344,tt0498103,6.5,277
49345,tt0498116,5.6,647
49346,tt0498118,6.1,577
49347,tt0498120,6.9,3770
49348,tt0498125,6.4,358
49349,tt0498134,7.0,576
49350,tt0498199,5.0,1435
49351,tt0498203,7.0,970
49352,tt0498300,4.7,158
49353,tt0498311,6.1,4736
49354,tt0498332,3.8,169
49355,tt0498351,4.1,502
49356,tt0498353,5.5,84137
49357,tt0498358,3.8,318
49358,tt0498361,6.4,959
49359,tt0498380,7.9,152152
49360,tt0498381,4.5,36918
49361,tt0498386,3.7,1068
49362,tt0498390,4.4,111
49363,tt0498397,4.4,169
49364,tt0498399,6.8,83790
49365,tt0498465,7.0,1065
49366,tt0498480,6.2,125
49367,tt0498505,7.3,708
49368,tt0498525,5.0,3894
49369,tt0498536,7.1,1391
49370,tt0498567,7.2,1244
49371,tt0498587,7.1,943
49372,tt0498605,6.9,173
49373,tt0498755,6.2,123
49374,tt0498800,5.2,507
49375,tt0498802,4.0,356
49376,tt0498813,5.1,486
49377,tt0498831,3.7,262
49378,tt0498846,7.2,706
49379,tt0498928,3.9,124
49380,tt0498989,4.7,467
49381,tt0499025,5.1,234
49382,tt0499041,6.5,2402
49383,tt0499072,6.6,466
49384,tt0499101,7.5,3051
49385,tt0499141,7.0,1321
49386,tt0499157,7.0,799
49387,tt0499166,6.7,559
49388,tt0499180,4.3,623
49389,tt0499204,4.1,321
49390,tt0499238,7.0,928
49391,tt0499255,7.3,185
49392,tt0499261,5.8,230
49393,tt0499262,7.5,11619
49394,tt0499274,6.8,301
49395,tt0499291,7.6,3866
49396,tt0499305,7.0,1626
49397,tt0499311,6.2,141
49398,tt0499319,4.4,273
49399,tt0499335,6.5,535
49400,tt0499362,6.8,134
49401,tt0499375,7.7,21553
49402,tt0499435,3.7,559
49403,tt0499448,6.5,190392
49404,tt0499455,6.2,2133
49405,tt0499456,3.8,1407
49406,tt0499464,3.1,825
49407,tt0499467,6.5,267
49408,tt0499469,7.3,174
49409,tt0499480,6.8,103
49410,tt0499484,6.0,1697
49411,tt0499493,4.2,350
49412,tt0499518,6.4,174
49413,tt0499525,5.2,335
49414,tt0499540,5.8,497
49415,tt0499549,7.8,1101160
49416,tt0499554,5.9,26072
49417,tt0499556,6.2,84142
49418,tt0499570,4.9,4576
49419,tt0499586,6.8,815
49420,tt0499601,4.7,195
49421,tt0499603,6.6,14107
49422,tt0499672,3.0,139
49423,tt0756199,5.0,438
49424,tt0756204,4.7,361
49425,tt0756206,5.1,829
49426,tt0756210,6.2,313
49427,tt0756222,5.9,1378
49428,tt0756231,6.7,338
49429,tt0756259,6.0,546
49430,tt0756288,4.3,223
49431,tt0756308,6.3,316
49432,tt0756313,5.5,2920
49433,tt0756331,6.8,231
49434,tt0756359,6.9,389
49435,tt0756618,5.9,449
49436,tt0756621,6.9,186
49437,tt0756648,6.9,3765
49438,tt0756654,3.2,2225
49439,tt0756672,5.6,3023
49440,tt0756673,4.9,222
49441,tt0756678,6.6,199
49442,tt0756683,7.9,170744
49443,tt0756689,2.9,584
49444,tt0756690,5.5,104
49445,tt0756703,2.9,3556
49446,tt0756707,5.6,1611
49447,tt0756710,6.0,189
49448,tt0756725,7.2,987
49449,tt0756729,6.0,6068
49450,tt0757139,5.2,219
49451,tt0757157,7.3,4851
49452,tt0757194,6.2,317
49453,tt0757210,5.1,126
49454,tt0757215,5.3,215
49455,tt0757223,6.6,420
49456,tt0757277,6.6,131
49457,tt0757306,6.8,134
49458,tt0757353,5.7,389
49459,tt0757361,6.0,19264
49460,tt0757376,7.3,423
49461,tt0757378,5.3,200
49462,tt0757920,5.6,542
49463,tt0757923,6.1,126
49464,tt0757931,6.4,178
49465,tt0757933,6.1,297
49466,tt0758017,6.1,1073
49467,tt0758442,6.6,528
49468,tt0758730,4.7,114294
49469,tt0758731,6.1,171
49470,tt0758732,6.7,4476
49471,tt0758738,6.2,1296
49472,tt0758742,7.7,28190
49473,tt0758746,5.5,95041
49474,tt0758752,6.7,177021
49475,tt0758753,4.8,738
49476,tt0758754,2.9,859
49477,tt0758755,2.1,666
49478,tt0758757,4.8,304
49479,tt0758758,8.1,560692
49480,tt0758762,3.7,1602
49481,tt0758763,5.0,2205
49482,tt0758764,7.0,552
49483,tt0758766,6.5,95415
49484,tt0758771,5.7,12136
49485,tt0758774,7.1,210202
49486,tt0758781,3.0,6615
49487,tt0758784,6.9,3113
49488,tt0758786,6.4,9226
49489,tt0758787,5.2,479
49490,tt0758794,7.1,56474
49491,tt0758798,6.3,4016
49492,tt0758799,6.5,1155
49493,tt0759509,6.6,693
49494,tt0759604,7.0,207
49495,tt0760157,2.9,708
49496,tt0760160,2.9,304
49497,tt0760166,6.6,373
49498,tt0760169,3.4,346
49499,tt0760173,6.2,159
49500,tt0760187,5.0,5800
49501,tt0760188,6.5,4192
49502,tt0760311,6.8,21795
49503,tt0760319,4.7,342
49504,tt0760329,6.4,37249
49505,tt0760506,6.6,350
49506,tt0762068,4.4,149
49507,tt0762073,7.1,41578
49508,tt0762083,5.2,294
49509,tt0762089,3.4,105
49510,tt0762091,4.2,112
49511,tt0762096,3.8,347
49512,tt0762102,4.7,382
49513,tt0762104,6.1,5874
49514,tt0762105,4.7,8128
49515,tt0762107,5.9,139443
49516,tt0762108,4.6,128
49517,tt0762114,5.3,37549
49518,tt0762115,3.9,1647
49519,tt0762121,6.8,9747
49520,tt0762124,4.3,454
49521,tt0762125,6.0,49915
49522,tt0762137,5.0,1226
49523,tt0762138,5.7,10565
49524,tt0762142,7.0,1270
49525,tt0762145,4.8,831
49526,tt0763304,2.8,4533
49527,tt0763310,4.3,495
49528,tt0763831,5.9,39649
49529,tt0763839,5.5,241
49530,tt0763840,5.6,10379
49531,tt0763844,5.1,293
49532,tt0763847,4.7,265
49533,tt0764271,6.4,277
49534,tt0764283,3.8,778
49535,tt0764639,6.5,2723
49536,tt0765010,7.1,109275
49537,tt0765120,6.6,51225
49538,tt0765141,6.2,1144
49539,tt0765142,6.2,217
49540,tt0765263,5.6,186
49541,tt0765266,6.3,266
49542,tt0765429,7.8,383688
49543,tt0765430,5.0,1113
49544,tt0765432,7.4,35064
49545,tt0765437,5.4,171
49546,tt0765439,5.1,320
49547,tt0765442,6.6,1627
49548,tt0765443,7.6,223914
49549,tt0765444,7.1,849
49550,tt0765446,5.9,24242
49551,tt0765447,6.5,12896
49552,tt0765451,7.0,2329
49553,tt0765460,5.5,543
49554,tt0765461,5.9,643
49555,tt0765462,5.1,438
49556,tt0765465,5.0,355
49557,tt0765466,8.2,436
49558,tt0765469,6.2,2124
49559,tt0765475,4.5,473
49560,tt0765476,5.0,37879
49561,tt0765487,4.9,2598
49562,tt0765833,8.7,9534
49563,tt0766221,5.4,146
49564,tt0768100,6.6,168
49565,tt0768114,6.8,832
49566,tt0768116,7.1,1838
49567,tt0768120,7.8,6228
49568,tt0768137,5.8,183
49569,tt0768145,6.3,276
49570,tt0768171,5.2,553
49571,tt0768177,6.3,195
49572,tt0768183,5.9,2709
49573,tt0768187,5.9,116
49574,tt0768209,6.2,152
49575,tt0768212,6.2,20609
49576,tt0768218,5.4,3042
49577,tt0768221,6.0,121
49578,tt0768222,5.7,5067
49579,tt0768239,6.9,1270
49580,tt0768690,6.1,100
49581,tt0768708,7.8,475
49582,tt0768830,6.2,409
49583,tt0768837,6.9,303
49584,tt0769499,3.8,1420
49585,tt0769507,7.2,1789
49586,tt0769508,6.5,3881
49587,tt0769512,5.0,208
49588,tt0769760,6.8,125
49589,tt0770189,6.2,109
49590,tt0770214,6.8,3055
49591,tt0770703,6.1,71429
49592,tt0770710,6.5,119
49593,tt0770722,6.2,791
49594,tt0770745,4.2,200
49595,tt0770752,5.7,72455
49596,tt0770753,4.1,274
49597,tt0770772,5.5,16316
49598,tt0770778,3.9,468
49599,tt0770810,3.5,4764
49600,tt0770814,5.4,745
49601,tt0770828,7.0,678921
49602,tt0770829,6.5,3294
49603,tt0772105,7.1,3343
49604,tt0772152,4.3,1260
49605,tt0772154,5.4,106
49606,tt0772157,6.3,6050
49607,tt0772165,4.5,354
49608,tt0772168,6.7,9016
49609,tt0772172,4.3,1075
49610,tt0772173,6.0,107
49611,tt0772174,2.6,112
49612,tt0772175,6.1,121
49613,tt0772176,7.0,3453
49614,tt0772178,4.6,6779
49615,tt0772181,6.1,6064
49616,tt0772187,6.3,4300
49617,tt0772193,4.8,12755
49618,tt0772197,3.9,744
49619,tt0772200,6.7,1975
49620,tt0772203,6.9,478
49621,tt0772796,3.4,101
49622,tt0772892,6.1,142
49623,tt0772906,5.4,107
49624,tt0773306,4.2,129
49625,tt0773309,5.7,271
49626,tt0773318,5.1,1782
49627,tt0773747,7.1,328
49628,tt0773768,3.6,106
49629,tt0774030,5.6,353
49630,tt0774106,6.3,386
49631,tt0774756,5.8,639
49632,tt0775076,6.3,376
49633,tt0775080,5.1,333
49634,tt0775090,4.2,925
49635,tt0775413,5.3,116
49636,tt0775417,6.9,1040
49637,tt0775440,4.3,24642
49638,tt0775480,5.0,1696
49639,tt0775488,5.5,2488
49640,tt0775489,7.5,33134
49641,tt0775529,7.1,35526
49642,tt0775536,3.5,599
49643,tt0775539,5.4,21578
49644,tt0775543,6.2,1479
49645,tt0775552,5.4,20448
49646,tt0776770,5.9,189
49647,tt0776804,5.5,886
49648,tt0776814,6.0,169
49649,tt0777808,6.5,610
49650,tt0777837,6.9,797
49651,tt0777896,5.7,324
49652,tt0777932,6.4,207
49653,tt0777946,5.2,211
49654,tt0777962,6.5,117
49655,tt0778020,6.1,113
49656,tt0778120,5.7,129
49657,tt0778129,6.0,212
49658,tt0778159,4.4,255
49659,tt0778596,6.6,194
49660,tt0778631,6.6,1347
49661,tt0778641,5.2,143
49662,tt0778661,5.7,6917
49663,tt0778671,3.3,128
49664,tt0778695,4.7,717
49665,tt0778749,7.0,1185
49666,tt0778784,6.7,6149
49667,tt0778899,5.1,156
49668,tt0779722,6.2,613
49669,tt0779766,4.5,103
49670,tt0779768,2.6,286
49671,tt0779982,5.8,38690
49672,tt0780002,6.6,1166
49673,tt0780033,6.4,149
49674,tt0780035,6.3,178
49675,tt0780049,4.6,133
49676,tt0780061,8.1,2094
49677,tt0780076,6.0,826
49678,tt0780087,7.0,105
49679,tt0780116,4.8,187
49680,tt0780123,7.0,102
49681,tt0780131,6.1,147
49682,tt0780134,6.5,675
49683,tt0780167,6.6,417
49684,tt0780180,7.5,5343
49685,tt0780461,5.6,176
49686,tt0780484,5.5,209
49687,tt0780485,5.3,2384
49688,tt0780486,5.9,2232
49689,tt0780492,6.5,977
49690,tt0780500,4.5,611
49691,tt0780503,6.4,2611
49692,tt0780504,7.8,558693
49693,tt0780506,4.7,481
49694,tt0780511,7.1,58117
49695,tt0780514,5.2,249
49696,tt0780516,6.8,22651
49697,tt0780521,7.1,120611
49698,tt0780530,4.6,311
49699,tt0780534,5.3,10934
49700,tt0780536,7.9,383608
49701,tt0780548,6.4,9344
49702,tt0780565,6.5,800
49703,tt0780567,5.6,13516
49704,tt0780568,5.5,4019
49705,tt0780571,7.3,141465
49706,tt0780583,5.1,8904
49707,tt0780587,6.0,229
49708,tt0780591,1.9,160
49709,tt0780595,4.0,8510
49710,tt0780606,6.7,904
49711,tt0780607,6.0,20201
49712,tt0780608,5.8,16143
49713,tt0780621,6.6,1991
49714,tt0780622,5.4,40892
49715,tt0780625,4.2,130
49716,tt0780645,4.1,2499
49717,tt0780650,5.6,339
49718,tt0780653,5.8,101634
49719,tt0781084,5.1,1085
49720,tt0781331,5.7,125
49721,tt0781332,5.5,408
49722,tt0781359,5.5,187
49723,tt0781360,6.0,127
49724,tt0781392,5.1,260
49725,tt0781435,6.5,1280
49726,tt0781449,5.1,121
49727,tt0781511,7.0,1004
49728,tt0781533,5.0,1225
49729,tt0781599,6.8,370
49730,tt0782032,6.7,1428
49731,tt0782037,4.5,4024
49732,tt0782042,3.9,3390
49733,tt0782053,6.7,177
49734,tt0782700,7.4,1657
49735,tt0782709,5.8,176
49736,tt0782839,6.0,510
49737,tt0782858,2.4,333
49738,tt0782867,7.0,1899
49739,tt0782869,4.9,122
49740,tt0783233,7.8,243585
49741,tt0783234,6.4,3428
49742,tt0783236,3.9,125
49743,tt0783238,6.6,14295
49744,tt0783475,7.4,1555
49745,tt0783478,4.1,164
49746,tt0783492,2.8,809
49747,tt0783511,6.6,444
49748,tt0783515,6.6,4856
49749,tt0783522,6.8,1207
49750,tt0783528,3.5,185
49751,tt0783530,5.6,1164
49752,tt0783532,7.3,10249
49753,tt0783538,2.4,911
49754,tt0783551,5.3,104
49755,tt0783565,5.5,183
49756,tt0783598,5.8,9142
49757,tt0783601,5.5,2674
49758,tt0783608,5.8,5171
49759,tt0783640,6.7,5449
49760,tt0783695,5.6,1118
49761,tt0783705,5.8,102
49762,tt0783719,6.0,140
49763,tt0783767,5.8,5066
49764,tt0783798,5.6,102
49765,tt0784145,6.2,174
49766,tt0784146,6.3,345
49767,tt0784152,6.7,106
49768,tt0784618,5.3,445
49769,tt0784962,4.4,1018
49770,tt0784972,5.3,10466
49771,tt0784977,6.4,430
49772,tt0784979,2.8,111
49773,tt0785000,6.4,1118
49774,tt0785001,5.3,330
49775,tt0785002,5.2,1363
49776,tt0785004,5.3,462
49777,tt0785006,5.4,21198
49778,tt0785007,5.2,23640
49779,tt0785012,5.8,2148
49780,tt0785016,4.3,653
49781,tt0785025,7.0,1657
49782,tt0785032,5.8,196
49783,tt0785035,6.2,28993
49784,tt0785076,5.7,111
49785,tt0785077,2.2,14493
49786,tt0787094,5.7,115
49787,tt0787442,7.1,3958
49788,tt0787462,7.2,5009
49789,tt0787470,5.5,9407
49790,tt0787474,6.8,53484
49791,tt0787475,6.7,75710
49792,tt0787485,4.0,1378
49793,tt0787495,5.6,1171
49794,tt0787500,5.6,285
49795,tt0787515,5.3,1548
49796,tt0787523,6.9,11282
49797,tt0787524,7.2,49520
49798,tt0788017,1.4,194
49799,tt0788052,6.4,627
49800,tt0788086,5.7,112
49801,tt0788164,5.2,241
49802,tt0788252,6.3,280
49803,tt0789770,6.3,350
49804,tt0789771,6.2,151
49805,tt0790590,5.7,6214
49806,tt0790602,5.3,1721
49807,tt0790604,5.0,22017
49808,tt0790612,6.2,599
49809,tt0790618,5.9,3143
49810,tt0790623,6.2,19313
49811,tt0790627,5.6,3305
49812,tt0790628,5.9,70083
49813,tt0790636,8.0,430111
49814,tt0790643,6.2,330
49815,tt0790653,6.1,499
49816,tt0790657,5.8,1758
49817,tt0790662,5.0,2490
49818,tt0790663,7.4,4306
49819,tt0790665,4.8,6237
49820,tt0790676,6.5,1973
49821,tt0790686,6.2,100915
49822,tt0790709,6.9,581
49823,tt0790712,7.1,33559
49824,tt0790721,5.3,2380
49825,tt0790723,5.6,2867
49826,tt0790724,7.0,301986
49827,tt0790736,5.6,115892
49828,tt0790751,6.0,892
49829,tt0790770,6.4,9134
49830,tt0790786,5.8,676
49831,tt0790788,6.6,1578
49832,tt0790799,6.7,3134
49833,tt0790804,4.3,10934
49834,tt0791076,6.1,105
49835,tt0791106,5.8,469
49836,tt0791140,5.7,111
49837,tt0791142,2.2,481
49838,tt0791150,6.4,887
49839,tt0791178,6.7,767
49840,tt0791180,3.1,299
49841,tt0791188,6.6,3419
49842,tt0791225,5.7,244
49843,tt0791231,4.9,108
49844,tt0791244,5.6,562
49845,tt0791270,4.7,206
49846,tt0791303,6.0,6185
49847,tt0791304,5.8,23695
49848,tt0791313,6.2,119
49849,tt0791315,5.6,452
49850,tt0791321,4.1,306
49851,tt0791635,6.8,181
49852,tt0792947,5.9,350
49853,tt0792948,5.4,2991
49854,tt0792959,5.7,258
49855,tt0792965,6.8,11450
49856,tt0792966,7.5,4888
49857,tt0792975,5.6,837
49858,tt0792978,6.7,328
49859,tt0792986,6.7,2915
49860,tt0792988,6.5,246
49861,tt0792992,6.2,1266
49862,tt0793409,6.1,1081
49863,tt0793413,6.5,621
49864,tt0793572,6.4,153
49865,tt0794272,6.5,176
49866,tt0794290,4.7,367
49867,tt0794297,6.3,309
49868,tt0794314,7.0,190
49869,tt0794319,6.9,100
49870,tt0794338,6.9,1701
49871,tt0794350,7.6,1445
49872,tt0794373,6.1,283
49873,tt0794374,7.1,2890
49874,tt0794399,7.2,2229
49875,tt0795341,6.1,167
49876,tt0795351,6.2,76542
49877,tt0795361,4.1,3328
49878,tt0795368,7.4,107959
49879,tt0795370,5.7,1095
49880,tt0795371,6.2,460
49881,tt0795376,6.2,3623
49882,tt0795383,4.9,216
49883,tt0795405,6.8,389
49884,tt0795413,6.3,295
49885,tt0795421,6.4,210500
49886,tt0795426,6.1,732
49887,tt0795434,7.1,20346
49888,tt0795438,6.1,2735
49889,tt0795439,6.6,8041
49890,tt0795441,7.0,11974
49891,tt0795461,3.5,64419
49892,tt0795463,5.8,1005
49893,tt0795488,6.1,841
49894,tt0795493,6.7,49553
49895,tt0795505,5.2,1977
49896,tt0795927,6.1,120
49897,tt0796206,6.3,729
49898,tt0796212,7.2,8267
49899,tt0796215,2.6,104
49900,tt0796232,5.6,268
49901,tt0796236,6.8,777
49902,tt0796239,6.5,254
49903,tt0796240,5.0,241
49904,tt0796245,6.2,105
49905,tt0796246,6.3,324
49906,tt0796302,5.6,10597
49907,tt0796307,7.3,6518
49908,tt0796314,6.8,3514
49909,tt0796335,7.2,5846
49910,tt0796339,6.0,277
49911,tt0796355,4.4,390
49912,tt0796366,7.9,571847
49913,tt0796368,7.3,9364
49914,tt0796375,6.5,17665
49915,tt0796813,5.0,117
49916,tt0796926,6.1,457
49917,tt0797014,5.9,110
49918,tt0797025,6.1,108
49919,tt0797085,5.3,218
49920,tt0797093,4.7,189
49921,tt0798423,6.2,316
49922,tt0798435,6.0,152
49923,tt0798443,6.9,616
49924,tt0798722,6.9,614
49925,tt0798732,5.4,167
49926,tt0798780,5.7,157
49927,tt0798795,6.3,158
49928,tt0798796,8.1,1659
49929,tt0798817,6.1,39908
49930,tt0799772,6.3,597
49931,tt0799788,7.1,279
49932,tt0799911,6.2,398
49933,tt0799913,2.6,215
49934,tt0799932,6.4,132
49935,tt0799934,6.4,87886
49936,tt0799938,7.5,379
49937,tt0799942,4.2,128
49938,tt0799949,2.4,100874
49939,tt0799951,4.0,878
49940,tt0799991,7.2,2969
49941,tt0800003,3.6,10568
49942,tt0800022,6.9,3850
49943,tt0800027,6.6,15884
49944,tt0800039,7.1,259276
49945,tt0800060,3.1,316
49946,tt0800069,5.1,59890
49947,tt0800080,6.7,426219
49948,tt0800116,4.0,268
49949,tt0800135,7.0,493
49950,tt0800159,6.5,823
49951,tt0800164,5.4,452
49952,tt0800183,3.5,104
49953,tt0800199,6.5,215
49954,tt0800205,6.1,448
49955,tt0800228,6.0,517
