Type,,Air,Air,Water,Water
Info,,AirQuality,AirPollution,WaterQuality,WaterPollution
 Canada,Courtenay,85.71428571428572,14.285714285714278,66.66666666666666,33.333333333333336
 Canada,Cranbrook,100.0,0.0,83.33333333333333,16.666666666666668
 Canada,Deep River,100.0,0.0,50.0,50.0
 Canada,Drayton Valley,100.0,0.0,50.0,50.0
 Canada,Drumheller,100.0,0.0,100.0,0.0
 Canada,Drummondville,100.0,0.0,100.0,0.0
 Canada,Edmonton,72.03703703703704,27.962962962962962,72.53787878787878,27.46212121212121
 Canada,Fort McMurray,70.0,30.0,58.33333333333333,41.66666666666667
 Canada,Fort Saskatchewan,75.0,25.0,87.5,12.5
 Canada,Fort Smith,100.0,0.0,50.0,50.0
 Canada,Fredericton,90.0,10.0,68.75,31.25
 Canada,Gatineau,88.63636363636364,11.36363636363636,57.14285714285714,42.85714285714286
 Canada,Gibsons,100.0,0.0,50.0,50.0
 Canada,Granby,100.0,0.0,25.0,75.0
 Canada,Grande Prairie,87.5,12.5,84.375,15.625
 Canada,Guelph,86.90476190476191,13.095238095238088,73.52941176470588,26.47058823529412
 Canada,Halifax,84.57446808510637,15.425531914893625,63.75,36.25
 Canada,Hamilton,42.79661016949152,57.20338983050848,45.98214285714286,54.01785714285714
 Canada,Hinton,100.0,0.0,50.0,50.0
 Canada,Houston,100.0,0.0,50.0,50.0
 Canada,Inuvik,87.5,12.5,50.0,50.0
 Canada,Iqaluit,50.0,50.0,50.0,50.0
 Canada,Kamloops,71.42857142857143,28.57142857142857,75.0,25.0
 Canada,Kelowna,79.8780487804878,20.121951219512198,67.56756756756756,32.432432432432435
 Canada,Kingston,83.33333333333333,16.66666666666667,70.45454545454547,29.54545454545454
 Canada,Kitchener,80.43478260869566,19.565217391304344,69.73684210526316,30.26315789473684
 Canada,Langley,75.0,25.0,37.5,62.5
 Canada,Laval,91.07142857142856,8.928571428571445,58.33333333333333,41.66666666666667
 Canada,Lethbridge,68.75,31.25,63.63636363636363,36.36363636363637
 Canada,Lloydminster,60.71428571428571,39.28571428571429,72.22222222222223,27.77777777777778
 Canada,London,69.82758620689656,30.172413793103445,49.0,51.0
 Canada,Longueuil,100.0,0.0,62.5,37.5
 Canada,Maple Ridge,66.66666666666666,33.33333333333334,58.33333333333333,41.66666666666667
 Canada,Markham,89.58333333333333,10.416666666666671,82.29166666666667,17.708333333333332
 Canada,Mascouche,100.0,0.0,50.0,50.0
 Canada,Medicine Hat,87.5,12.5,65.625,34.375
 Canada,Melfort,100.0,0.0,100.0,0.0
 Canada,Milton,81.81818181818181,18.181818181818187,70.45454545454547,29.54545454545454
 Canada,Mississauga,81.69642857142857,18.30357142857143,67.3076923076923,32.69230769230769
 Canada,Moncton,83.33333333333333,16.66666666666667,76.47058823529412,23.52941176470588
 Canada,Montmagny,100.0,0.0,50.0,50.0
 Canada,Montreal,70.76023391812866,29.239766081871338,63.03680981595092,36.96319018404908
 Canada,Moose Jaw,91.66666666666669,8.333333333333314,66.66666666666666,33.333333333333336
 Canada,Morden,25.0,75.0,50.0,50.0
 Canada,Nanaimo,89.77272727272727,10.227272727272734,70.83333333333334,29.166666666666664
 Canada,New Westminster,87.5,12.5,81.66666666666666,18.333333333333336
 Canada,Newmarket,100.0,0.0,100.0,0.0
 Canada,Niagara Falls,83.33333333333333,16.66666666666667,56.25,43.75
 Canada,Norman Wells,100.0,0.0,50.0,50.0
 Canada,North Bay,93.75,6.25,75.0,25.0
 Canada,North Vancouver,92.64705882352942,7.35294117647058,86.53846153846153,13.461538461538463
 Canada,Oakville,80.0,20.0,66.66666666666666,33.333333333333336
 Canada,Okotoks,100.0,0.0,87.5,12.5
 Canada,Orillia,100.0,0.0,100.0,0.0
 Canada,Oshawa,84.09090909090908,15.90909090909092,67.85714285714286,32.14285714285714
 Canada,Ottawa,84.56375838926175,15.43624161073825,72.00704225352112,27.99295774647888
 Canada,Owen Sound,100.0,0.0,75.0,25.0
 Canada,Parksville,80.0,20.0,100.0,0.0
 Canada,Parry Sound,100.0,0.0,50.0,50.0
 Canada,Penticton,56.25,43.75,87.5,12.5
 Canada,Peterborough,85.0,15.0,79.16666666666667,20.83333333333333
 Canada,Pickering,75.0,25.0,50.0,50.0
 Canada,Picton,100.0,0.0,75.0,25.0
 Canada,Port Alberni,83.33333333333333,16.66666666666667,100.0,0.0
 Canada,Port Hawkesbury,100.0,0.0,50.0,50.0
 Canada,Port Perry,100.0,0.0,62.5,37.5
 Canada,Powell River,100.0,0.0,100.0,0.0
 Canada,Prince Albert,75.0,25.0,62.5,37.5
 Canada,Prince George,58.333333333333336,41.666666666666664,58.33333333333333,41.66666666666667
 Canada,Prince Rupert,100.0,0.0,41.666666666666664,58.333333333333336
 Canada,Quebec City,82.5,17.5,56.25,43.75
 Canada,Quesnel,100.0,0.0,50.0,50.0
 Canada,Red Deer,58.82352941176471,41.17647058823529,57.5,42.5
 Canada,Regina,68.57142857142857,31.42857142857143,57.25806451612903,42.74193548387097
 Canada,Revelstoke,100.0,0.0,50.0,50.0
 Canada,Richmond,80.0,20.0,50.0,50.0
 Canada,Richmond Hill,89.28571428571428,10.714285714285722,91.66666666666667,8.333333333333332
 Canada,Rouyn-Noranda,91.66666666666669,8.333333333333314,87.5,12.5
 Canada,Saguenay,96.875,3.125,81.25,18.75
 Canada,Sainte-Adele,90.0,10.0,0.0,100.0
 Canada,Salaberry-de-Valleyfield,85.0,15.0,50.0,50.0
 Canada,Salmon Arm,25.0,75.0,25.0,75.0
 Canada,Sarnia,70.58823529411764,29.411764705882362,50.0,50.0
 Canada,Saskatoon,74.32432432432432,25.675675675675677,70.3125,29.6875
 Canada,Sault Ste. Marie,50.0,50.0,46.666666666666664,53.333333333333336
 Canada,Sechelt,75.0,25.0,100.0,0.0
 Canada,Selkirk,100.0,0.0,100.0,0.0
 Canada,Senneterre,100.0,0.0,50.0,50.0
 Canada,Sherbrooke,90.78947368421052,9.21052631578948,68.33333333333334,31.666666666666664
 Canada,Simcoe,100.0,0.0,50.0,50.0
 Canada,Smithers,100.0,0.0,50.0,50.0
 Canada,Spruce Grove,100.0,0.0,100.0,0.0
 Canada,St. Albert,100.0,0.0,91.66666666666667,8.333333333333332
 Canada,St. John's,90.625,9.375,64.58333333333334,35.416666666666664
 Canada,St. Paul,100.0,0.0,100.0,0.0
 Canada,Stratford,50.0,50.0,58.33333333333333,41.66666666666667
 Canada,Summerside,100.0,0.0,100.0,0.0
 Canada,Surrey,71.73913043478261,28.26086956521739,66.66666666666666,33.333333333333336
 Canada,Sydney,100.0,0.0,75.0,25.0
 Canada,Terrace,91.66666666666669,8.333333333333314,100.0,0.0
 Canada,Thunder Bay,87.5,12.5,65.625,34.375
 Canada,Timmins,75.0,25.0,55.0,45.0
 Canada,Toronto,65.53468208092485,34.46531791907515,62.20059880239521,37.79940119760479
 Canada,Trail,100.0,0.0,100.0,0.0
 Canada,Trois-Rivieres,82.14285714285714,17.85714285714286,100.0,0.0
 Canada,Vancouver,80.56930693069306,19.43069306930694,68.33333333333334,31.666666666666664
 Canada,Vanderhoof,100.0,0.0,50.0,50.0
 Canada,Vaughan,80.88235294117648,19.117647058823522,71.66666666666667,28.33333333333333
 Canada,Vernon,72.5,27.5,45.83333333333334,54.16666666666666
 Canada,Victoria,92.72151898734178,7.278481012658219,72.29729729729729,27.7027027027027
 Canada,Victoriaville,91.66666666666669,8.333333333333314,50.0,50.0
 Canada,Waterloo,84.72222222222221,15.277777777777786,65.27777777777777,34.72222222222222
 Canada,Welland,45.0,55.0,55.0,45.0
 Canada,Whistler,100.0,0.0,50.0,50.0
 Canada,Whitby,86.53846153846155,13.461538461538453,82.6923076923077,17.307692307692307
 Canada,Whitehorse,92.5,7.5,87.5,12.5
 Canada,Williams Lake,75.0,25.0,25.0,75.0
 Canada,Winnipeg,71.31147540983606,28.688524590163937,57.35294117647059,42.64705882352941
 Canada,Wolfville,75.0,25.0,100.0,0.0
 Canada,Woodstock,50.0,50.0,50.0,50.0
 Canada,Yarmouth,100.0,0.0,75.0,25.0
 Canada,Yellowknife,87.5,12.5,56.25,43.75
 Canada,Yorkton,100.0,0.0,100.0,0.0
 Central African Republic,Bangui,0.0,100.0,0.0,100.0
 Chad,Abeche,62.5,37.5,62.5,37.5
 Chad,Am Timan,100.0,0.0,100.0,0.0
 Chad,N'Djamena,41.66666666666667,58.33333333333333,58.33333333333333,41.66666666666667
 Chile,Antofagasta,31.25,68.75,18.75,81.25
 Chile,Arica,75.0,25.0,50.0,50.0
 Chile,Atletico Morelia,50.0,50.0,50.0,50.0
 Chile,Calama,20.0,80.0,25.0,75.0
 Chile,Chiguayante,50.0,50.0,50.0,50.0
 Chile,Chillan,37.5,62.5,50.0,50.0
 Chile,Concepcion,55.76923076923077,44.23076923076923,66.66666666666666,33.333333333333336
 Chile,Concon,37.5,62.5,50.0,50.0
 Chile,Copiapo,12.5,87.5,50.0,50.0
 Chile,Coronel,50.0,50.0,50.0,50.0
 Chile,Coyhaique,0.0,100.0,75.0,25.0
 Chile,Curico,25.0,75.0,50.0,50.0
 Chile,Huasco,87.5,12.5,50.0,50.0
 Chile,Iquique,40.0,60.0,50.0,50.0
 Chile,La Serena,50.0,50.0,37.5,62.5
 Chile,Linares,0.0,100.0,50.0,50.0
 Chile,Los Angeles,12.5,87.5,50.0,50.0
 Chile,Osorno,25.0,75.0,37.5,62.5
 Chile,Ovalle,100.0,0.0,75.0,25.0
 Chile,Puente Alto,0.0,100.0,50.0,50.0
 Chile,Puerto Montt,25.0,75.0,50.0,50.0
 Chile,Punta Arenas,94.44444444444444,5.555555555555557,55.0,45.0
 Chile,Rancagua,0.0,100.0,0.0,100.0
 Chile,San Bernardo,10.88709677419355,89.11290322580645,11.277173913043484,88.72282608695652
 Chile,Santiago,17.71523178807947,82.28476821192052,59.76027397260274,40.23972602739726
 Chile,Talca,40.0,60.0,100.0,0.0
 Chile,Talcahuano,33.333333333333336,66.66666666666666,100.0,0.0
 Chile,Temuco,18.75,81.25,62.5,37.5
 Chile,Valdivia,0.0,100.0,50.0,50.0
 Chile,Valparaiso,51.92307692307693,48.07692307692307,69.44444444444444,30.55555555555556
 Chile,Villa Alemana,37.5,62.5,50.0,50.0
 Chile,Vina del Mar,62.5,37.5,70.0,30.0
 Colombia,Armenia,62.5,37.5,62.5,37.5
 Colombia,Barranquilla,52.77777777777778,47.22222222222222,50.0,50.0
 Colombia,Bogota,23.3502538071066,76.6497461928934,51.8421052631579,48.1578947368421
 Colombia,Bucaramanga,40.0,60.0,75.0,25.0
 Colombia,Cali,67.04545454545455,32.95454545454545,57.8125,42.1875
 Colombia,Cartagena,60.0,40.0,35.0,65.0
 Colombia,Ibague,56.61764705882353,43.38235294117647,20.955882352941174,79.04411764705883
 Colombia,Medellin,23.90109890109889,76.09890109890111,61.76470588235294,38.23529411764706
 Colombia,Neiva,75.0,25.0,25.0,75.0
 Colombia,Pereira,25.0,75.0,25.0,75.0
 Colombia,Popayan,100.0,0.0,75.0,25.0
 Colombia,San Juan de Pasto,70.0,30.0,25.0,75.0
 Colombia,Santa Marta,50.0,50.0,28.57142857142857,71.42857142857143
 Colombia,Tunja,100.0,0.0,25.0,75.0
 Colombia,Valledupar,50.0,50.0,50.0,50.0
 Colombia,Villavicencio,100.0,0.0,75.0,25.0
 Costa Rica,Alajuela,55.00000000000001,44.99999999999999,50.0,50.0
 Costa Rica,Cartago,78.125,21.875,81.25,18.75
 Costa Rica,Heredia,35.714285714285715,64.28571428571428,50.0,50.0
 Costa Rica,Liberia,100.0,0.0,100.0,0.0
 Costa Rica,San Jose,57.43243243243244,42.56756756756756,53.90625,46.09375
 Costa Rica,Santa Ana,75.0,25.0,50.0,50.0
 Cote d'Ivoire,Abidjan,6.944444444444442,93.05555555555556,20.588235294117638,79.41176470588236
 Croatia,Bjelovar,100.0,0.0,100.0,0.0
 Croatia,Cakovec,100.0,0.0,62.5,37.5
 Croatia,Delnice,100.0,0.0,100.0,0.0
 Croatia,Dubrovnik,87.5,12.5,60.0,40.0
 Croatia,Gospic,100.0,0.0,100.0,0.0
 Croatia,Hvar,75.0,25.0,75.0,25.0
 Croatia,Karlovac,75.0,25.0,75.0,25.0
 Croatia,Koprivnica,100.0,0.0,100.0,0.0
 Croatia,Krk,50.0,50.0,50.0,50.0
 Croatia,Kutina,45.0,55.0,75.0,25.0
 Croatia,Makarska,100.0,0.0,100.0,0.0
 Croatia,Novalja,50.0,50.0,50.0,50.0
 Croatia,Novska,100.0,0.0,100.0,0.0
 Croatia,Ogulin,100.0,0.0,100.0,0.0
 Croatia,Osijek,83.75,16.25,86.66666666666666,13.333333333333336
 Croatia,Petrinja,75.0,25.0,50.0,50.0
 Croatia,Porec,83.33333333333333,16.66666666666667,91.66666666666667,8.333333333333332
 Croatia,Pula,88.63636363636364,11.36363636363636,72.72727272727273,27.27272727272727
 Croatia,Rijeka,75.0,25.0,82.14285714285714,17.857142857142854
 Croatia,Rovinj,100.0,0.0,75.0,25.0
 Croatia,Sibenik,100.0,0.0,100.0,0.0
 Croatia,Sisak,37.5,62.5,50.0,50.0
 Croatia,Slavonski Brod,27.27272727272727,72.72727272727273,82.14285714285714,17.857142857142854
 Croatia,Slunj,100.0,0.0,100.0,0.0
 Croatia,Split,71.71052631578947,28.289473684210535,70.0,30.0
 Croatia,Varazdin,91.66666666666669,8.333333333333314,66.66666666666666,33.333333333333336
 Croatia,Velika Gorica,25.0,75.0,50.0,50.0
 Croatia,Vinkovci,100.0,0.0,100.0,0.0
 Croatia,Vukovar,25.0,75.0,25.0,75.0
 Croatia,Zabok,25.0,75.0,0.0,100.0
 Croatia,Zadar,100.0,0.0,91.66666666666667,8.333333333333332
 Croatia,Zagreb,69.77401129943503,30.22598870056497,73.40116279069767,26.598837209302328
 Cuba,Cienfuegos,0.0,100.0,0.0,100.0
 Cuba,Havana,46.66666666666666,53.33333333333334,50.0,50.0
 Cuba,Moa,0.0,100.0,25.0,75.0
 Cyprus,Kyrenia,75.0,25.0,50.0,50.0
 Cyprus,Larnaca,52.63157894736842,47.36842105263158,50.0,50.0
 Cyprus,Limassol,56.25,43.75,68.51851851851852,31.48148148148148
 Cyprus,Paphos,67.85714285714286,32.14285714285714,75.0,25.0
 Czech Republic,Beroun,62.5,37.5,50.0,50.0
 Czech Republic,Bilovec,62.5,37.5,50.0,50.0
 Czech Republic,Brno,55.932203389830505,44.067796610169495,64.81481481481481,35.18518518518518
 Czech Republic,Broumov,75.0,25.0,50.0,50.0
 Czech Republic,Caslav,100.0,0.0,100.0,0.0
 Czech Republic,Ceske Budejovice,65.0,35.0,50.0,50.0
 Czech Republic,Cheb,87.5,12.5,50.0,50.0
 Czech Republic,Chomutov,75.0,25.0,50.0,50.0
 Czech Republic,Chrudim,100.0,0.0,50.0,50.0
 Czech Republic,Decin,62.5,37.5,50.0,50.0
 Czech Republic,Havirov,50.0,50.0,100.0,0.0
 Czech Republic,Hradec Kralove,75.0,25.0,70.83333333333334,29.166666666666664
 Czech Republic,Humpolec,100.0,0.0,50.0,50.0
 Czech Republic,Jablonec nad Nisou,75.0,25.0,100.0,0.0
 Czech Republic,Jihlava,87.5,12.5,50.0,50.0
 Czech Republic,Jindrichuv Hradec,100.0,0.0,75.0,25.0
 Czech Republic,Karlovy Vary,64.28571428571428,35.71428571428572,83.33333333333333,16.666666666666668
 Czech Republic,Karvina,30.0,70.0,50.0,50.0
 Czech Republic,Kladno,75.0,25.0,25.0,75.0
 Czech Republic,Kolin,75.0,25.0,50.0,50.0
 Czech Republic,Koprivnice,75.0,25.0,50.0,50.0
 Czech Republic,Liberec,90.625,9.375,87.5,12.5
 Czech Republic,Litomerice,75.0,25.0,50.0,50.0
 Czech Republic,Litvinov,62.5,37.5,50.0,50.0
 Czech Republic,Lomnice nad Popelkou,75.0,25.0,50.0,50.0
 Czech Republic,Louny,50.0,50.0,100.0,0.0
 Czech Republic,Milovice,90.0,10.0,100.0,0.0
 Czech Republic,Mlada Boleslav,70.0,30.0,50.0,50.0
 Czech Republic,Modrice,12.5,87.5,50.0,50.0
 Czech Republic,Most,62.5,37.5,50.0,50.0
 Czech Republic,Nachod,100.0,0.0,50.0,50.0
 Czech Republic,Novy Jicin,62.5,37.5,50.0,50.0
 Czech Republic,Nymburk,75.0,25.0,50.0,50.0
 Czech Republic,Olomouc,66.66666666666666,33.33333333333334,80.0,20.0
 Czech Republic,Opava,62.5,37.5,50.0,50.0
 Czech Republic,Ostrava,28.846153846153843,71.15384615384616,75.0,25.0
 Czech Republic,Otrokovice,75.0,25.0,50.0,50.0
 Czech Republic,Pardubice,50.0,50.0,58.33333333333333,41.66666666666667
 Czech Republic,Plzen,65.0,35.0,57.14285714285714,42.85714285714286
 Czech Republic,Prague,63.21243523316063,36.78756476683937,74.29378531073446,25.70621468926554
 Czech Republic,Prerov,62.5,37.5,50.0,50.0
 Czech Republic,Prostejov,50.0,50.0,50.0,50.0
 Czech Republic,Roznov pod Radhostem,100.0,0.0,50.0,50.0
 Czech Republic,Rymarov,87.5,12.5,50.0,50.0
 Czech Republic,Slapanice,87.5,12.5,62.5,37.5
 Czech Republic,Sokolov,100.0,0.0,50.0,50.0
 Czech Republic,Sumperk,75.0,25.0,50.0,50.0
 Czech Republic,Svitavy,62.5,37.5,50.0,50.0
 Czech Republic,Teplice,75.0,25.0,100.0,0.0
 Czech Republic,Trinec,50.0,50.0,50.0,50.0
 Czech Republic,Uherske Hradiste,45.0,55.0,100.0,0.0
 Czech Republic,Usti nad Labem,62.5,37.5,12.5,87.5
 Czech Republic,Valasske Mezirici,50.0,50.0,0.0,100.0
 Czech Republic,Vlasim,100.0,0.0,50.0,50.0
 Czech Republic,Vsetin,62.5,37.5,50.0,50.0
 Czech Republic,Zlin,75.0,25.0,62.5,37.5
 Czech Republic,Znojmo,87.5,12.5,50.0,50.0
 Djibouti,Djibouti,54.16666666666666,45.83333333333334,45.83333333333334,54.16666666666666
 Dominican Republic,Bajos de Haina,0.0,100.0,0.0,100.0
 Dominican Republic,La Vega,33.333333333333336,66.66666666666666,6.25,93.75
 Dominican Republic,Moca,0.0,100.0,75.0,25.0
 Dominican Republic,Punta Cana,40.625,59.375,34.375,65.625
 Dominican Republic,San Francisco de Macoris,75.0,25.0,75.0,25.0
 Dominican Republic,Santiago de los Caballeros,35.0,65.0,33.33333333333334,66.66666666666666
 Dominican Republic,Santo Domingo,32.54716981132076,67.45283018867924,29.716981132075475,70.28301886792453
 Ecuador,Ambato,72.22222222222221,27.777777777777786,25.0,75.0
 Ecuador,Cotacachi,100.0,0.0,100.0,0.0
 Ecuador,Cuenca,45.39473684210527,54.60526315789473,71.32352941176471,28.676470588235293
 Ecuador,Guayaquil,41.21621621621622,58.78378378378378,29.48717948717949,70.51282051282051
 Ecuador,Ibarra,77.77777777777779,22.222222222222214,50.0,50.0
 Ecuador,La Libertad,75.0,25.0,0.0,100.0
 Ecuador,Latacunga,58.333333333333336,41.666666666666664,8.333333333333314,91.66666666666669
 Ecuador,Loja,100.0,0.0,25.0,75.0
 Ecuador,Manta,68.18181818181819,31.818181818181813,30.0,70.0
 Ecuador,Milagro,0.0,100.0,50.0,50.0
 Ecuador,Portoviejo,62.5,37.5,50.0,50.0
 Ecuador,Quito,35.86956521739131,64.13043478260869,46.92307692307692,53.07692307692308
 Ecuador,Riobamba,100.0,0.0,25.0,75.0
 Ecuador,Salinas,25.0,75.0,0.0,100.0
 Ecuador,Santo Domingo,0.0,100.0,50.0,50.0
 Egypt,Alexandria,41.0377358490566,58.9622641509434,28.703703703703695,71.2962962962963
 Egypt,Aswan,75.0,25.0,75.0,25.0
 Egypt,Asyut,50.0,50.0,75.0,25.0
 Egypt,Cairo,15.830721003134796,84.1692789968652,25.64935064935065,74.35064935064935
 Egypt,Dahab,100.0,0.0,41.666666666666664,58.333333333333336
 Egypt,Damietta,0.0,100.0,0.0,100.0
 Egypt,Giza,8.333333333333332,91.66666666666667,20.83333333333333,79.16666666666667
 Egypt,Hurghada,66.66666666666666,33.33333333333334,25.0,75.0
 Egypt,Luxor,75.0,25.0,62.5,37.5
 Egypt,Mansoura,37.5,62.5,30.0,70.0
 Egypt,Mersa Matruh,87.5,12.5,62.5,37.5
 Egypt,Port Said,66.66666666666666,33.33333333333334,50.0,50.0
 Egypt,Qena,50.0,50.0,75.0,25.0
 Egypt,Sohag,25.0,75.0,0.0,100.0
 Egypt,Suez,0.0,100.0,0.0,100.0
 Egypt,Tanta,37.5,62.5,20.0,80.0
 El Salvador,San Salvador,18.42105263157895,81.57894736842105,23.4375,76.5625
 Equatorial Guinea,Aconibe,0.0,100.0,0.0,100.0
 Equatorial Guinea,Bata,25.0,75.0,75.0,25.0
 Equatorial Guinea,Malabo,70.0,30.0,65.0,35.0
 Eritrea,Massawa,100.0,0.0,75.0,25.0
 Estonia,Elva,100.0,0.0,91.66666666666667,8.333333333333332
 Estonia,Johvi,100.0,0.0,50.0,50.0
 Estonia,Mustvee,100.0,0.0,50.0,50.0
 Estonia,Narva,75.0,25.0,33.33333333333334,66.66666666666666
 Estonia,Paide,100.0,0.0,100.0,0.0
 Estonia,Parnu,75.0,25.0,75.0,25.0
 Estonia,Poltsamaa,100.0,0.0,100.0,0.0
 Estonia,Rapla,100.0,0.0,50.0,50.0
 Estonia,Saue,100.0,0.0,100.0,0.0
 Estonia,Tallinn,81.88775510204081,18.112244897959187,81.38297872340425,18.617021276595747
 Estonia,Tapa,100.0,0.0,50.0,50.0
 Estonia,Tartu,92.5925925925926,7.407407407407405,88.04347826086956,11.956521739130432
 Estonia,Viljandi,100.0,0.0,62.5,37.5
 Eswatini,Hlatikulu,87.5,12.5,37.5,62.5
 Eswatini,Manzini,100.0,0.0,37.5,62.5
 Eswatini,Mbabane,93.75,6.25,68.75,31.25
 Ethiopia,Addis Ababa,32.27272727272727,67.72727272727272,30.454545454545453,69.54545454545455
 Ethiopia,Bahir Dar,50.0,50.0,50.0,50.0
 Ethiopia,Robe,75.0,25.0,25.0,75.0
 Federated States of Micronesia,Palikir,100.0,0.0,0.0,100.0
 Fiji,Labasa,50.0,50.0,0.0,100.0
 Fiji,Nadi,57.14285714285714,42.85714285714286,42.85714285714286,57.14285714285714
 Fiji,Nausori,0.0,100.0,0.0,100.0
 Fiji,Suva,57.49999999999999,42.50000000000001,41.25,58.75
 Finland,Espoo,95.45454545454544,4.545454545454561,80.55555555555556,19.444444444444443
 Finland,Hameenlinna,75.0,25.0,75.0,25.0
 Finland,Helsinki,89.88095238095238,10.11904761904762,84.50413223140495,15.49586776859504
 Finland,Hyvinkaa,100.0,0.0,50.0,50.0
 Finland,Imatra,91.66666666666669,8.333333333333314,100.0,0.0
 Finland,Joensuu,100.0,0.0,100.0,0.0
 Finland,Jyvaskyla,95.83333333333331,4.166666666666686,100.0,0.0
 Finland,Kajaani,100.0,0.0,50.0,50.0
 Finland,Kokkola,95.0,5.0,25.0,75.0
 Finland,Kotka,100.0,0.0,100.0,0.0
 Finland,Kouvola,100.0,0.0,100.0,0.0
 Finland,Kuopio,95.83333333333331,4.166666666666686,62.5,37.5
 Finland,Lahti,90.90909090909092,9.09090909090908,85.71428571428572,14.285714285714285
 Finland,Laitila,100.0,0.0,50.0,50.0
 Finland,Lappeenranta,100.0,0.0,100.0,0.0
 Finland,Lohja,100.0,0.0,50.0,50.0
 Finland,Mikkeli,100.0,0.0,83.33333333333333,16.666666666666668
 Finland,Muonio,100.0,0.0,100.0,0.0
 Finland,Oulu,86.95652173913044,13.043478260869563,87.5,12.5
 Finland,Pori,100.0,0.0,100.0,0.0
 Finland,Porvoo,100.0,0.0,100.0,0.0
 Finland,Raahe,100.0,0.0,50.0,50.0
 Finland,Rauma,100.0,0.0,100.0,0.0
 Finland,Rovaniemi,100.0,0.0,85.0,15.000000000000002
 Finland,Tampere,86.60714285714286,13.392857142857139,86.45833333333333,13.541666666666668
 Finland,Turku,90.0,10.0,88.33333333333334,11.666666666666664
 Finland,Vaasa,92.5,7.5,91.66666666666667,8.333333333333332
 Finland,Valkeakoski,100.0,0.0,50.0,50.0
 Finland,Vantaa,87.5,12.5,87.5,12.5
 Finland,Ylivieska,100.0,0.0,100.0,0.0
 France,Aix-en-Provence,78.57142857142857,21.42857142857143,50.0,50.0
 France,Amiens,75.0,25.0,62.5,37.5
 France,Angers,100.0,0.0,75.0,25.0
 France,Antibes,65.0,35.0,66.66666666666666,33.333333333333336
 France,Avignon,57.14285714285714,42.85714285714286,33.33333333333334,66.66666666666666
 France,Besancon,87.5,12.5,62.5,37.5
 France,Bordeaux,68.4782608695652,31.521739130434796,57.35294117647059,42.64705882352941
 France,Brest,79.54545454545455,20.454545454545453,64.28571428571428,35.714285714285715
 France,Caen,81.25,18.75,68.75,31.25
 France,Cannes,75.0,25.0,75.0,25.0
 France,Chambery,87.5,12.5,50.0,50.0
 France,Champigny-sur-Marne,90.0,10.0,100.0,0.0
 France,Clermont-Ferrand,80.55555555555556,19.444444444444443,85.0,15.000000000000002
 France,Dijon,87.5,12.5,87.5,12.5
 France,Dunkirk,36.11111111111111,63.88888888888889,55.0,45.0
 France,Givet,100.0,0.0,50.0,50.0
 France,Grenoble,34.09090909090909,65.9090909090909,73.52941176470588,26.47058823529412
 France,La Rochelle,90.0,10.0,100.0,0.0
 France,Le Havre,75.0,25.0,75.0,25.0
 France,Le Mans,95.0,5.0,50.0,50.0
 France,Lille,48.91304347826087,51.08695652173913,64.47368421052632,35.526315789473685
 France,Limoges,100.0,0.0,100.0,0.0
 France,Marseille,29.444444444444446,70.55555555555556,47.5609756097561,52.4390243902439
 France,Montpellier,71.66666666666667,28.33333333333333,70.45454545454547,29.54545454545454
 France,Mulhouse,87.5,12.5,75.0,25.0
 France,Nancy,47.22222222222222,52.77777777777778,65.0,35.0
 France,Nantes,72.61904761904762,27.38095238095238,79.41176470588235,20.588235294117645
 France,Nice,53.125,46.875,71.05263157894736,28.94736842105264
 France,Nimes,75.0,25.0,50.0,50.0
 France,Orleans,83.33333333333333,16.66666666666667,50.0,50.0
 France,Paris,34.02439024390244,65.97560975609755,56.87830687830688,43.12169312169312
 France,Pau,75.0,25.0,50.0,50.0
 France,Perpignan,95.0,5.0,50.0,50.0
 France,Poitiers,87.5,12.5,50.0,50.0
 France,Reims,81.25,18.75,81.25,18.75
 France,Rennes,62.5,37.5,65.0,35.0
 France,Rouen,47.72727272727273,52.27272727272727,42.85714285714286,57.14285714285714
 France,Rueil-Malmaison,58.333333333333336,41.666666666666664,75.0,25.0
